Id, Cat1Rank, Cat2Rank, Cat3rank, Choices
120619305,99999,5697,99999,NOCHOICE
120500443,99999,3431,1652,C0122|C0922|C0422|A1700|A1600|C0322|A0700|C0822|A0600|A1726|C0700|C0126
120606735,99999,4697,99999,C0900|A1700|A1300|A1600
120621410,99999,5730,99999,NOCHOICE
120504090,99999,5731,99999,NOCHOICE
120608426,99999,5732,99999,NOCHOICE
120619851,99999,5733,99999,NOCHOICE
120609335,99999,5285,99999,C0700|A1900|A0600|C0726|C0926|A1300|A2100|A0700
120611215,99999,5755,2790,NOCHOICE
120607513,99999,5440,99999,C0785
120610312,99999,5759,99999,NOCHOICE
120500922,99999,4037,99999,C0900
120610989,99999,5656,99999,C0100
120504331,99999,5438,99999,C0900|A1700|A1600|C0100
120504693,99999,4699,99999,C0429|C0400
120618979,99999,4878,99999,A1700|C0900|A1900|A0700|A1600
120608721,99999,5492,99999,A1726|C0926|C0726|C0826|C0126
120613380,99999,4769,99999,A1300|A2100|A1900|C0700
120615703,99999,5619,99999,C0900
120610757,99999,4698,99999,A1700|A1726|C0900|C0926
120500565,99999,4314,99999,C0100|C0400
120619116,99999,5057,99999,C0900|A1700|C0100|A1300|A1600
120621435,99999,5567,99999,C0900|A1700|A1600|A0700|A0800|A0600|A0900|A0500|A0100
120613164,99999,4821,99999,A1700|A0700|A0600|A0800|C0900|A0900|A1200|A1600|A1900|A2100|A1300
120503121,99999,4316,99999,C0926|C0726
120607938,99999,99999,99999,C0400|C0429
120613487,99999,5282,99999,C0429|C0129|C0329|C0422
120613158,99999,5753,99999,C0926
120619813,332,99999,99999,C0933
120620341,99999,4700,99999,C0900|C0100
120618412,99999,5661,99999,C0900|A0700|A0800|A0600|A0900|A1700
120607322,99999,99999,99999,C0422|C0122|C0922|C0322|C0920
120607626,99999,5442,99999,C0100|A2000
120608247,99999,5701,99999,C0826|C0926|C0126|A2426|C0726
120607933,99999,4770,99999,A1700|C0900|A1600
120612643,99999,4765,99999,C0785
120613417,99999,5114,99999,C0900|A1700|A0700|C0400|A0600|A0800|A0900
120611570,99999,4506,99999,C0900|A1700|A0700|C0400|C0100|A1300|A2100|C0700
120503735,99999,4561,99999,C0900|A1700|C0100|C0400|C0300|C0700|C0800|A2400
120613096,99999,99999,99999,C0922|C0422|C0122|C0822|C1022|C0322|C0622|C0522
120503507,99999,5539,99999,A2200
120610980,99999,3648,99999,C0900|A1700|A0700|C0800|A2000|A0200|A2200
120614622,99999,5115,99999,A1300|A1900|A2100|C0700|C0900|A0700|A0600|A0800|A0900|A1700|A1200
120505817,99999,5761,99999,C0400|C0100|C0900|C0300|C0429|C0129|C0329|C0926|C0126|C0285
120504788,99999,99999,2820,C0422|C0122|C0322|C0922
120610905,99999,5766,99999,NOCHOICE
120617664,99999,5767,99999,NOCHOICE
120500372,99999,5789,99999,NOCHOICE
120608729,99999,5729,99999,C0900
120612866,99999,4879,2012,C0126
120504321,99999,4766,2743,C0122
120621029,99999,5756,99999,C0800
120619262,99999,5694,99999,A1900
120505901,99999,5112,99999,C0900|A1700|A1600|A0700
120612493,99999,4990,99999,C0926|C0126|C0526|C0726|C0826|A2426|A1726|A2026
120504963,99999,5346,99999,C0900|C0100|C0400|C0800
120610492,99999,5616,99999,C0285|C0785
120503255,99999,5608,99999,A2000|C0822|C0122|C0100|C0800
120610422,99999,5443,99999,A1700|A0600|C0900|A0700|A0900|A0800|A1600
120613027,99999,5489,99999,A1726|C0726
120502034,99999,5394,99999,C0126
120606570,99999,5728,99999,C0785
120610681,99999,5053,99999,C0285|C0785
120503434,99999,5658,99999,C0785|C0928|C0700
120504927,99999,5490,2744,C0922
120615406,99999,5175,99999,C0900|A1700|A0700|A0800|C0700
120620815,99999,5542,99999,C0926
120504406,99999,4701,99999,C0800
120609607,99999,5176,99999,A1300|A1900|A2100|C0900|A0700
120620315,99999,5660,99999,A1300|C0700
120612577,99999,5569,99999,C0900|C0400|C0100|C0700|C0300|C0800
120615976,99999,5540,99999,C0928|C0828|C0228|C0628
120621349,99999,5697,99999,A1600|A1700|C0900
120610812,99999,5617,99999,A1700|C0900|A0700|A0600|A0800|A0900|C0700
120615708,99999,5790,99999,C0726
120618023,99999,5792,99999,C0400
120606903,99999,5795,99999,NOCHOICE
120614912,99999,99999,3064,C0422|C0429
120614908,99999,5800,99999,NOCHOICE
120616585,99999,99999,2692,C0839|A1739|A1839|A1539
120608139,99999,5395,99999,C0785|C0285
120608875,99999,5820,2627,NOCHOICE
120504075,99999,5820,99999,NOCHOICE
120500958,99999,5822,99999,NOCHOICE
120501305,99999,5823,99999,NOCHOICE
120502751,99999,5826,99999,NOCHOICE
120501941,99999,1425,99999,C0926|C0126|C0826|C0726|A1726|A2026
120610398,99999,5829,99999,NOCHOICE
120611431,99999,99999,3186,C0922|C0422|A1422
120504882,99999,5833,99999,NOCHOICE
120502896,99999,99999,1465,NOCHOICE
120616786,99999,99999,2138,NOCHOICE
120609105,99999,4992,99999,A1600|A1700|C0900
120615889,99999,5702,99999,C0400|C0100|A2000|C0300|C0900|A0700
120503939,99999,4312,99999,C0900|A1700|A0600|A0900
120611744,99999,5571,99999,C0900|A1700|A0700|A0800|A0600|A0900|C0926|A1726
120608115,99999,5706,99999,C0900|A1600|A1700|A0800|A0900|A0600|A0700|A1500|A1300|C0700|A1900|A2100|A1200|C0400|A0200
120608350,99999,4185,99999,C0900|A1700|A0700|C0926|A1726|A0600|A0800|A0900|A1600|C0100|A1300
120506500,99999,4768,99999,C0900|C0926|A1700|A0700|A1600|A1726|C0700|A0600|C0100
120500552,99999,87,99999,C0900|A1700|A0700|A0600
120504175,99999,594,99999,C0900|A1700|A0700
120615054,99999,99999,2280,NOCHOICE
120618225,99999,99999,2529,NOCHOICE
120608093,99999,99999,2721,NOCHOICE
120612680,99999,99999,2768,C0122|C0422|C0922
120615848,99999,99999,2890,A1422|A1739|A1839|A1726
120607275,99999,99999,2892,C0122|C0422|C0922|C0622|C0822|A1422|C0522|C1022|C0322
120614333,99999,99999,2888,NOCHOICE
120609131,99999,99999,2893,NOCHOICE
120610347,99999,99999,2954,NOCHOICE
120501712,99999,99999,2967,NOCHOICE
120609183,99999,99999,2968,NOCHOICE
120608411,99999,99999,2992,NOCHOICE
120615498,99999,5565,99999,C0129|C0900|C0100|C0800|C0400|C0429|C0928|C0228|C0828|A2400
120616017,99999,99999,3046,NOCHOICE
120606939,99999,99999,3229,C0422|C0122|C0922|C0322
120606704,99999,99999,3164,NOCHOICE
120608911,99999,99999,3166,NOCHOICE
120610044,99999,99999,3187,NOCHOICE
120504158,99999,99999,3212,NOCHOICE
120607177,99999,99999,3184,C0422|C0122|C0922|C0322
120611318,99999,99999,3232,NOCHOICE
120618172,99999,99999,3248,NOCHOICE
120619766,99999,99999,3271,NOCHOICE
120502750,99999,99999,3272,NOCHOICE
120615522,99999,99999,99999,NOCHOICE
120613462,99999,99999,99999,NOCHOICE
120621400,99999,99999,99999,NOCHOICE
120619547,99999,99999,99999,NOCHOICE
120612241,99999,99999,3249,C0922|A1422|C0122
120621080,99999,99999,99999,C0920
120617130,99999,3176,99999,C0785|C0285
120500248,99999,326,99999,C0129|C0429|C0329
120608648,99999,387,99999,C0900|C0100|C0700|C0400|C0300|A1700
120607754,99999,5063,99999,C0800|A0200
120617525,99999,5494,99999,C0429|C0129|C0285
120608545,99999,3073,99999,C0926
120502654,99999,4396,99999,C0129|C0429
120506005,99999,99999,231,C0922|C0122|C0322|C0422|C0822|C1022
120615927,99999,1384,99999,C0629|C0129|C0429|C0826|A2426
120620527,99999,99999,1598,C0922
120621652,99999,2681,1426,C0900
120503658,99999,99999,2993,C0422|C0122|C0322|C1022
120617827,99999,4372,99999,C0285|C0785
120614741,99999,4191,99999,C0800|C0900|A2400|A0800|A2200|C0700
120621562,99999,99999,2615,C0920
120608286,99999,99999,2823,C0422|C0322|C0122|C1022
120620244,99999,99999,2671,C0137
120614826,99999,5832,99999,A1700|C0900
120503554,99999,99999,3090,C0122|C0422|C0922|C0322
120614601,99999,5763,99999,C0900
120609973,99999,99999,3137,C0422|C0122|C0322|C0522|C0822|C0922|A1422
120502375,99999,5230,99999,A0700|A0800|A0600|A0900|A1700|A1600|C0900|A1726|C0926
120606657,99999,99999,3122,C0922|A1422|C0122|C0422|C0822|C0322|C0522
120615503,99999,5794,99999,C0900|A0600|A0900|A1200
120615614,99999,99999,3139,C0122|C0422|C0922
120504962,99999,5177,99999,C0129|C0100|C0228
120608255,99999,99999,2646,C0122
120502679,99999,5795,99999,C0900|A1739|A0600|C0928|A1839
120609004,99999,99999,2866,C0922|C0920|A1422|A1820
120619046,99999,99999,2670,C0422|C0922|C0122
120609111,99999,4888,2792,C0920|C0422|C0400
120607758,99999,99999,2628,A1820
120609086,99999,5825,99999,C0429|C0900|C0228
120606986,99999,99999,3233,A1739|C0922
120615958,99999,99999,3213,C0922|C0122|C0422|C0920
120614606,99999,99999,3089,C0922|A1422
120621188,99999,99999,3165,C0839
120614591,99999,99999,3251,C0922|C0422
120616762,99999,5802,99999,A1700|A1600|C0900
120616534,99999,99999,2969,C0122
120504574,99999,99999,3185,C0922|A1739|C0122|C0422|A1422|A1839|A1539
120611067,99999,99999,99999,C0920|A1520|A1820
120501403,99999,1543,99999,A1900|A1300|A1700|C0900
120614342,99999,5834,99999,C0900|A0900|A1700|A0600
120618569,99999,99999,3234,C0922|C0122|C0322|C1022|C0422
120503828,99999,99999,2441,A1739
120608103,99999,99999,3142,C0922|C0122|C0422
120615661,99999,5764,99999,C0285
120617865,99999,4306,99999,C0129|C0329|C0429|C0629
120612549,99999,99999,2100,C0122|C0622|C0922|C0822|A1422|C0522|C0422|C1022|C0322
120501033,99999,115,99999,C0900|A0700|A1700
120613880,99999,99999,99999,A1422|C0922|C0822
120616739,99999,99999,763,C0422|C0122|C0322|C0922|C0522|C0822|C0622|A1422
120616707,99999,4795,99999,C0100|C0400|C0900|A1700|A2000|A1600|C0700|A0700|A0600|A0800|A0900|A2300|C0800|A1300|A1200|A2400|A2200
120505336,99999,3515,2376,C0926|C0126|C0922|C0122|C0422|C0826|C0839|C0726|C0322
120505633,99999,2581,99999,C0700|A1900|A2100|A1300|C0900|A0800|A1200
120606608,99999,99999,99999,C0822
120503415,99999,99999,2343,C0522|C0422|C0322|C0922|C0122|C1022|C0839|A1739
120607164,99999,99999,3136,C0400
120610416,99999,99999,3024,C0839|A1739|A1539|A1839
120618343,99999,99999,3163,C0922|C0839|C0926|C0920
120620264,99999,99999,99999,C0122
120618499,99999,99999,2995,C0422|C0322|C0122|A1739
120611519,99999,99999,3162,C0922|A1739|C0422|A1839|C0122|A1539|A1422
120620139,99999,99999,922,C0920
120500379,99999,5831,99999,C0100
120619871,99999,5799,99999,A1300|C0700|A2100|A1900|C0900|A0900
120607056,99999,99999,1405,C0922|C0422|C0122|C1022|C0920|A1820|A1520
120502706,99999,99999,2722,C0922|C0122|C0422|A1739
120610981,99999,99999,99999,C0922
120617433,99999,99999,3270,C0922|A1422
120610171,99999,99999,2891,A1739
120617483,99999,99999,3023,C0422|C0122|C0922
120501308,99999,99999,2558,C0122|C0422|C0322|C0922|C1022|C0822|C0622|A1422
120503707,99999,1763,99999,C0900
120610866,99999,99999,2589,C0137|A1739|A1839|A1539
120610983,99999,4217,2064,C0922
120505321,99999,193,99999,C0228|C0928|C0828
120617626,99999,5793,99999,C0429|C0129|C0329|C0629
120617203,99999,1073,1268,C0122|C0228|C0920|C0839
120612960,99999,99999,1602,C0122|C0422|C0322|C0822|C0522|C0922|C1022|A1422
120501599,99999,3926,99999,A1300|A2100|A1900|C0700
120606660,99999,4054,99999,C0900|A1700|C0100|C0400
120619376,99999,3029,99999,A1900|A1300
120613538,99999,99999,378,C0922|C0122|C0422|C0522
120500041,99999,3041,1890,C0926|A1726|C0726|C0826|C0126|A2026|C0526|A2426
120619625,99999,5597,99999,C0400|C0900|C0100|C0300
120501880,99999,2624,99999,C0900|C0400|C0700|A1700|A0700|A0600|A0800|A0900|A1200|A1300
120620980,99999,1357,1057,C0122|C0129|C0322|C0329|C1022
120608155,99999,99999,619,C0920
120612617,99999,2486,99999,C0400|C0100|C0900|A2000|A0600|A0800|A0700|A0900|A1700|C0700|A1300|C0300|A1900|A2100|A0200
120611142,99999,99999,2693,C0922|C0920|A1739|C0422|C0122|A1820|A1839
120502494,99999,99999,2434,C0920|A1820|A1520
120606721,99999,99999,232,C0122|C0922|C0422|C0920|A1739
120613443,99999,99999,2690,C0922|C0122|C0422|C0322|C0522|C0622|C1022|C0822|A1422
120620842,99999,2185,99999,C0900|C0100|C0400|C0700|C0800|A2000|A0200
120611661,99999,3422,99999,C0900|A1700|C0700|C0400|A1600|A1300
120612148,99999,2954,2469,C0129|C0900|C0122
120504267,99999,99999,104,C0922|C0122|C0422
120501545,99999,99999,1192,C0920|C0922|C0422|C0122|C0322|C0822|C0522|C1022|C0622|A1422|A1820|A1520
120615062,99999,841,371,C0900|C0926|A1739
120611715,99999,99999,1707,C0122|C0922|C0422|C0322
120502124,99999,278,99999,C0900|A1700|A1300|C0100|C0400
120615871,99999,1428,99999,C0900|C0100|A1700
120500457,99999,854,99999,C0900|A1700|C0100|C0400|A1600|A0700|A2100|A0200|C0800|A2400|A1300
120610847,99999,99999,2753,C0920|A1820|A1520
120611211,99999,99999,979,C0422|C0839
120501824,99999,1341,99999,C0900|C0100|C0400|A1700|A2400|A1100
120504278,99999,1746,99999,C0100|C0400|C0900
120500713,99999,99999,1683,C0922|C0122|C0422|C0322|C0522|C0822|C0622|C1022|A1422
120619095,99999,1818,99999,C0285
120500794,99999,4855,99999,C0126|C0926|A2426|A1726|A2026|C0726
120610552,99999,99999,2598,C0122|C0422|C0922|C0822
120500524,99999,3202,99999,C0129|C0928|C0429|C0228|C0900|C0100|C0400|C0329|A0800|C0300|A0900
120502853,99999,99999,2309,C0422|C0122|C0322|C0922
120615705,99999,5335,99999,C0900|A1700|C0700|C0100|A2200|A0400|C0400|A0800|A1600
120609690,275,99999,99999,C0933
120612777,99999,99999,477,C0122|C0322|C0422|C0922|A1422|C0822|C0522|C0622
120613022,99999,99999,417,C0839|A1739|A1839|A1539
120614844,99999,99999,2556,C0429
120617887,99999,99999,2023,C0422|C0122|C0322|C0920|C0922
120608943,99999,165,99999,C0129
120501390,99999,5180,99999,C0900
120503744,141,99999,99999,C0933
120618028,99999,4754,99999,C0928
120615578,99999,99999,2241,C0122|C0422|C0922|C1022|C0522|C0822|C0622|C0322
120621752,99999,5524,99999,C0285|C0785
120609082,99999,99999,2332,C0922|C0422|C0122|C0522|C0322|C1022|C0822|A1422|C0622
120617810,99999,99999,44,C0922
120610430,99999,1995,99999,C0129|C0629|C0329
120505087,99999,99999,335,C0922|C0422|C0122|C0522|C0322|C0622|C1022|A1422|C0822
120617179,99999,431,99999,C0900|C0100|C0400|A0800|C0700|C0800
120613602,99999,1948,99999,C0900|A1700|A0700|A1900|A2100|A1300
120620035,99999,3366,99999,C0900|C0100|A2000|C0300|C0400|C0700|C0129|C0329|C0429
120612604,99999,99999,2913,C0422|C0122|C0922|C0322
120610720,99999,238,99999,C0900|A1700
120503465,99999,99999,3250,C0922|C0122|C0422|C0322|C1022|C0822|C0522|C0622|A1422|C0129|C0429|C0329|C0629
120614808,99999,99999,3054,C0122|C0922|C0422
120500627,99999,4337,1559,A1739|C0922|C0122|C0920|A1839|A1820|C0926|A1726|C0126|A2026|C0726|C0422
120617919,99999,4602,99999,C0900|C0700|A0800|A0700|A1700|A1600|C0400|C0100|C0300|C0800
120620924,99999,3437,880,C0920|A1520|C0826|C0526|C0126|C0926|C0726|A1820|A2426|C0137|A1726|A2026
120618900,99999,2863,99999,C0900|C0800|C0100|C0129|A0800|C0429|C0629|C0700
120502288,99999,99999,1433,C0922|C0422|C0122|C0322|A1422|C0822|C0522|C1022|C0622
120503307,99999,1120,99999,C0900|A1700|A1300|C0100|C0926
120611724,99999,3237,99999,C0700|A1900|A1300|A2100|A0700|A1700|C0900
120614646,99999,715,99999,C0900|C0100|A1700|C0400
120615790,99999,2245,99999,C0900|A1700|C0100|A1600|A0600|A0700|C0700|A0900|C0400
120501096,99999,682,99999,C0100|C0900|C0400|C0800|C0700|A1600|C0300|A2000
120504149,99999,99999,117,C0920|A1820|A1520
120503922,99999,1852,99999,A1700|C0900|A1600|C0400|A2400|A0700|A1300
120616847,99999,99999,2720,C0122
120504606,99999,949,99999,C0900|A1700|A0700|A0800|C0100|C0800|A1300
120617662,99999,3103,1585,C0422|C0122|C0822|C0622|C0922|C0126|C0826|C0926
120618672,99999,99999,99999,C0422
120504214,99999,99999,1294,C0920|A1520|A1820
120614864,99999,99999,1017,C0122|C0922|C0322|C0422|C1022
120502521,99999,3687,99999,C0429|C0129|C0329|C0629
120501659,41,99999,3,C0922|C0122|C0422
120616203,99999,99999,2360,C0122|C0920
120505814,99999,99999,3000,C0122|C0422|C0322|C0922|C0920
120611130,99999,4789,99999,C0900|C0100|A1300|C0700|C0400|A0800
120503318,99999,4086,99999,C0800
120504192,99999,2771,99999,C0900|C0100|C0129|C0800
120502282,99999,1118,99999,C0726
120618911,99999,2758,99999,A0900
120505081,99999,99999,566,C0922|C0422|C0122|C0522|C0322|C0622|C1022|A1422|C0822
120613477,99999,4190,99999,C0429|C0400|C0129
120503674,99999,5595,99999,C0900|C0926|C0129|C0285
120611118,99999,3269,99999,C0928|C0228
120612992,99999,1161,99999,C0900|C0400|C0800|C0300|C0700|C0100
120609914,99999,1219,99999,A1700|C0900|A1600|C0100|A0800
120503599,99999,99999,825,C0920|C0922|C0422|C0122|C0322|C0822
120607000,99999,1842,99999,C0400|C0100|C0900|C0800|A2400|C0700|C0300|A2300
120500053,99999,441,99999,C0900|C0100|C0400|C0700|A0700|C0129|C0429|C0928|C0228
120620304,99999,5657,99999,C0928|C0228|C0828|C0628|C0129|C0429|C0629|A1700|A1600|A0800|A0700
120611174,215,99999,99999,C0933
120613419,99999,2401,99999,A1100|C0900|C0100
120606875,159,2598,1357,C0927
120620279,99999,99999,1994,C0920|C0839|A1539|A1739|A1520|A1839|A1820
120501765,99999,394,99999,C0900|C0100|A1700|C0400
120608754,241,99999,99999,C0921|C0821
120617177,99999,5160,1494,C0920|C0839|C0122|C0922|C0422|C0822|C1022
120501815,99999,99999,908,C0422|C0922|C0122|C0322|C0622|C0920|C1022|A1422|C0822|A1820|A1520
120614087,99999,5312,99999,C0129|C0285|C0785|C0429|C0629|C0329
120501655,99999,1831,99999,C0429|C0129|C0329
120615487,99999,2313,99999,C0100|C0400|C0900|C0800|C0700|C0928|C0228|C0285|C0785|C0828
120504539,99999,99999,1419,C0922|C0122|C0822
120612227,99999,1771,99999,A1726|C0926|C0726
120614209,99999,546,99999,C0100|C0900|C0400|C0126|C0129|A1700|C0926|C0429
120500419,70,99999,99999,C0921
120614931,99999,5366,99999,C0100|A1700|A1500|A0800|C0400|C0300|C0800|C0700
120500312,99999,2832,99999,C0228|C0928|C0285|C0429|C0900|C0400|C0785|C0828
120618365,99999,1861,99999,C0900|A1700|A0700|A1900|A2100|A1300|A1200|C0926|A1726
120502870,99999,1924,99999,C0900|A0600|A0800|A1700|A0900
120611824,99999,1680,99999,C0429|C0129|C0900|C0700|C0400|C0100|A1300|A1900|A1700
120608396,99999,1457,99999,C0900|C0100|A1700|C0400|C0800
120504058,99999,99999,557,C0922|C0422|C0822|C0322|C0522
120614929,99999,3780,99999,C0900|C0400|C0100|C0800|C0300|C0700|A0400|A1500|A0800
120615957,22,724,99999,C0285|C0785|C0900|C0100|C0400|C0921|C0700|C0300
120609663,99999,99999,2527,C0839|C0920|C0137
120613713,99999,99999,750,C0137|C0839|A1539|A1739|A1839
120502481,99999,99999,99999,C0922|A1739|C0839|C0822|C0122
120505391,99999,99999,2205,C0922|C0422|C0122|C0322|C0522|C0822|C1022|C0622|A1422
120501092,99999,120,99999,C0928|C0228|C0900|C0400
120607253,99999,5375,99999,C0400|C0300|C0700|C0100
120504346,99999,5695,99999,C0900|A0700|A0900|A0600|A0800|A1600|C0400|C0100|C0300|A1900|C0700|C0285|C0785
120620319,99999,592,1176,C0900|C0129|C0922|C0926
120503438,99999,99999,1705,C0920|A1820|A1520
120501472,99999,3702,99999,C0126|C0926|C0826|C0726|C0526|C0285|C0129|C0329|C0429|C0629
120504436,99999,5734,2632,C0137|C0920|C0839|C0926
120614574,99999,99999,357,C0922
120502540,99999,4881,99999,C0129|C0285|C0928|C0926|C0900
120621009,99999,99999,99999,C0100|C0400|C0300|C0900|A0100
120609073,99999,859,99999,C0900|C0100|A1700|C0400|C0926|C0126|A1726|C0129|C0429|C0928|C0228
120502699,99999,325,99999,C0429
120607354,99999,5187,99999,C0926
120501266,99999,99999,2949,C0920|A1820|A1520
120501629,99999,3283,99999,C0900|C0100|C0400|C0800
120621564,99999,5025,99999,C0100|A2000|C0400|C0900|A0700|A1700|A1500
120611231,99999,3393,99999,C0900|A0700|A1700|C0926|A0800|A0600|A0900|C0800|A0200|A2200|A1726|C0928|A0228|C0828
120504480,99999,272,99999,C0228|C0928
120615712,99999,3987,99999,A1900|A1300|A2100|C0700|C0900|C0400|A0700|A0800
120611168,99999,314,99999,C0228|C0928|A0228
120618157,99999,2160,99999,C0900|A1700|A0700|A1900|A2100|A1300|A1200
120618600,99999,99999,1564,C0922|C0422|C0822|C0522|C0122|C0322|C1022|C0622|C0920|A1520|A1820
120612891,99999,967,99999,C0129|C0285|C0429
120501793,99999,3936,99999,C0900|C0100|A1700|A0700|A1600|C0700|A0800|C0800|C0400
120618069,99999,99999,697,C0422|C0122|C0922|C1022|C0839|A1839|A1739|A1539|C0920|A1520|A1820|C0322
120620400,99999,99999,2922,C0922|C0122|C0422|C0822|A1422|C1022|C0322|C0622|C0522
120617324,99999,2851,99999,C0285|C0785
120611320,99999,2787,1719,C0920|C0422|C0922|C0122|C0322|C0622
120614490,99999,4517,99999,C0100|A0800|C0400
120505410,99999,99999,130,C0920|C0922|C0122|C0422
120608981,99999,536,212,C0422|C0429|C0922|C0129
120503141,99999,99999,1212,A1739|C0920|C0839|A1839|A1820|A1539|A1520
120613052,99999,99999,1061,C0922|C0422|C0122|C0920
120617135,99999,4901,99999,C0900|A1700|C0400|C0100
120504307,99999,1543,99999,C0100|C0900|C0700|C0800|A1700
120618288,99999,1840,99999,C0900|C0928|C0926|A1700|A0700|A0800|A0900|A0600|C0726|A1726|C0129
120610493,159,2223,1478,C0900|A0700|A1700|A0800|A0600|A0900|C0928|C0926|A1726
120615206,302,3868,99999,A1300|A2100|C0700|A1900|C0900|A1700
120500275,99999,1097,99999,C0900|A1700|A0700|A0800|A1300|A1900|A2100
120503298,99999,728,99999,C0928|C0228|C0828|C0628|A0228
120615458,99999,5436,99999,C0285
120607093,99999,99999,2672,C0922|C0622|C1022|C0122|A1422|C0422|C0822|C0322
120618248,99999,260,99999,C0100|C0900|A1600|A1300
120503220,99999,99999,99999,C0429|C0129|C0329
120619100,99999,652,99999,C0900|A1700|C0100|A1600|A0700|A0800|A0900|A0600|C0129
120500246,99999,99999,41,A1739|C0920|C0839|A1839|A1820|A1520
120500696,99999,99999,1519,C0922|C0422|C0122|C0839
120502304,99999,2655,677,C0900|C0922|A0700|A1700|A0600|A0800|A0900
120614976,99999,4860,99999,A1700|C0900|A0700|A1726|C0926
120613645,99999,4349,99999,C0926|A1726|C0726|C0126|A2026
120613072,99999,99999,1894,C0322|C0122|C0922|C0422|C1022|C0522|C0822|C0622|A1422
120505419,99999,99999,1,C0422|C0922|C0122
120613486,99999,2732,2314,C0900|A1700|A0800|A0600|C0926|A1726|C0922|A0900
